2.600000000000000089e-01,4.630824061907626299e-02,1.028930938331489118e-04,3.000003999962579471e+01,1.007833596410155283e-02,-3.262149627959590788e-03,-1.434675897018240139e-06,1.913639702730855485e-01,-1.134578726309233261e-04,-2.813888350937177930e-04,-1.048480321842106856e-02,-1.120170054782931163e-02,1.175802257469747388e-04,5.452324407677434505e-06,5.452324407677434505e-06,-1.325278139642715135e-04,-1.325278139642715135e-04,3.792166688984422872e-05,5.544138014953168751e-06,5.544138014953168751e-06,-1.343905037821646045e-04,-1.343905037821646045e-04,3.786864949479988585e-05
2.800000000000000266e-01,5.013039979036613969e-02,9.918393492320240251e-05,3.000004638161937365e+01,9.723117675666031676e-03,-3.478234920398862347e-03,-1.353910928725469435e-06,1.911079829311665146e-01,-1.882413870390916557e-04,-3.024419019780573209e-04,-1.776090124842883561e-02,-1.080367521868310504e-02,1.129251871958239262e-04,5.279250712268049866e-06,5.279250712268049866e-06,-1.307270954335030297e-04,-1.307270954335030297e-04,3.797467033472231343e-05,5.452324407677434505e-06,5.452324407677434505e-06,-1.325278139642715135e-04,-1.325278139642715135e-04,3.792166688984422872e-05
2.999999999999999889e-01,5.394745104568920979e-02,9.415775089263833772e-05,3.000005315669201167e+01,9.239377268990552061e-03,-3.686519664767989434e-03,-1.241018690220694531e-06,1.908525868912990808e-01,-2.541996505723897798e-04,-3.226208041146936926e-04,-2.418700070052724749e-02,-1.041369006442892722e-02,1.069015694658344718e-04,5.034192792309244231e-06,5.034192792309244231e-06,-1.289870512629140561e-04,-1.289870512629140561e-04,3.802766273584102597e-05,5.279250712268049866e-06,5.279250712268049866e-06,-1.307270954335030297e-04,-1.307270954335030297e-04,3.797467033472231343e-05
3.200000000000000067e-01,5.775940613902994653e-02,8.799741825158496845e-05,3.000006031346573465e+01,8.644858322910660073e-03,-3.887162265647545623e-03,-1.098389815114647122e-06,1.905977790745154721e-01,-3.109526935513176951e-04,-3.419461527893651260e-04,-2.972592101384653740e-02,-1.003163595644008046e-02,9.982040642880505633e-05,4.726878487867334636e-06,4.726878487867334636e-06,-1.273064118081504773e-04,-1.273064118081504773e-04,3.808064690852260112e-05,5.034192792309244231e-06,5.034192792309244231e-06,-1.289870512629140561e-04,-1.289870512629140561e-04,3.802766273584102597e-05
3.400000000000000244e-01,6.156627675952226070e-02,8.088984190552843759e-05,3.000006784096719770e+01,7.957705463529741313e-03,-4.080319034357357891e-03,-9.287469518622923045e-07,1.903435563956729082e-01,-3.582990323451806444e-04,-3.604381624586892223e-04,-3.435760999766215157e-02,-9.657404229880933375e-03,9.197136719243091153e-05,4.367289751747683900e-06,4.367289751747683900e-06,-1.256839181166526055e-04,-1.256839181166526055e-04,3.813362546889227796e-05,4.726878487867334636e-06,4.726878487867334636e-06,-1.273064118081504773e-04,-1.273064118081504773e-04,3.808064690852260112e-05
3.599999999999999867e-01,6.536807453259979583e-02,7.302264030010855442e-05,3.000007572838671521e+01,7.196141948461104443e-03,-4.266144199115335690e-03,-7.350724339271352799e-07,1.900899157726503585e-01,-3.962049889885175895e-04,-3.781166698850060913e-04,-3.807813624085040760e-02,-9.290886995849468796e-03,8.361965477739308574e-05,3.965476396848262746e-06,3.965476396848262746e-06,-1.241183089208020994e-04,-1.241183089208020994e-04,3.818660075344047333e-05,4.367289751747683900e-06,4.367289751747683900e-06,-1.256839181166526055e-04,-1.256839181166526055e-04,3.813362546889227796e-05
3.800000000000000044e-01,6.916481102130150882e-02,6.458107609505531644e-05,3.000008396488260942e+01,6.378171012178530941e-03,-4.444789915827222423e-03,-5.205375041314099881e-07,1.898368541327345727e-01,-4.247921250476871654e-04,-3.950011543764913756e-04,-4.089850105242019002e-02,-8.931977369976088627e-03,7.500381317267975918e-05,3.531383616564972718e-06,3.531383616564972718e-06,-1.226083114602591025e-04,-1.226083114602591025e-04,3.823957476701994617e-05,3.965476396848262746e-06,3.965476396848262746e-06,-1.241183089208020994e-04,-1.241183089208020994e-04,3.818660075344047333e-05
4.000000000000000222e-01,7.295649772758759644e-02,5.574526261670234665e-05,3.000009253943576937e+01,5.521303921380017396e-03,-4.616406279370622104e-03,-2.884341094847012886e-07,1.895843684164403020e-01,-4.443231428381245150e-04,-4.111107576087295076e-04,-4.284330295755412604e-02,-8.580569620824547716e-03,6.633437372408103870e-05,3.074695082205366656e-06,3.074695082205366656e-06,-1.211526361033135585e-04,-1.211526361033135585e-04,3.829254915820124523e-05,3.531383616564972718e-06,3.531383616564972718e-06,-1.226083114602591025e-04,-1.226083114602591025e-04,3.823957476701994617e-05
4.199999999999999845e-01,7.674314609354701555e-02,4.668766963969959576e-05,3.000010144075558927e+01,4.642317032685626746e-03,-4.781141335251836745e-03,-4.211016252557468256e-08,1.893324555791352226e-01,-4.551866040988704299e-04,-4.264643017654868272e-04,-4.394928757835071115e-02,-8.236559246112639884e-03,5.779326282475496818e-05,2.604693015822324140e-06,2.604693015822324140e-06,-1.197499745049605000e-04,-1.197499745049605000e-04,3.834552521940019765e-05,3.074695082205366656e-06,3.074695082205366656e-06,-1.211526361033135585e-04,-1.211526361033135585e-04,3.829254915820124523e-05
4.400000000000000022e-01,8.052476750240886161e-02,3.757094546328337571e-05,3.000011065723503023e+01,3.757039502384798904e-03,-4.939141091533888299e-03,2.150909556483249726e-07,1.890811125909157009e-01,-4.578808077547516769e-04,-4.410803050596013306e-04,-4.426381502953077168e-02,-7.899842987952631831e-03,4.953388660968254361e-05,2.130136237519491444e-06,2.130136237519491444e-06,-1.183990008586353226e-04,-1.183990008586353226e-04,3.839850390806338204e-05,2.604693015822324140e-06,2.604693015822324140e-06,-1.197499745049605000e-04,-1.197499745049605000e-04,3.834552521940019765e-05
4.600000000000000200e-01,8.430137327930235791e-02,2.854606586929212125e-05,3.000012017694993105e+01,2.880172678450814046e-03,-5.090549530956525043e-03,4.798859969574927920e-07,1.888303364352097169e-01,-4.529971550067409089e-04,-4.549769940433318082e-04,-4.384327580396166213e-02,-7.570318800084875448e-03,4.168180461554790489e-05,1.659156799679665402e-06,1.659156799679665402e-06,-1.170983756727173632e-04,-1.170983756727173632e-04,3.845148588445758864e-05,2.130136237519491444e-06,2.130136237519491444e-06,-1.183990008586353226e-04,-1.183990008586353226e-04,3.839850390806338204e-05
4.799999999999999822e-01,8.807297469174128757e-02,1.975081446645404992e-05,3.000012998769569350e+01,2.025141616763358535e-03,-5.235508623192143551e-03,7.491020206933954376e-07,1.885801241065731548e-01,-4.412033122924610804e-04,-4.681723124588778252e-04,-4.275148456179356238e-02,-7.247885780603833226e-03,3.433590293301507521e-05,1.199174877598935640e-06,1.199174877598935640e-06,-1.158466974041979375e-04,-1.158466974041979375e-04,1.061554635621785411e-04,1.659156799679665402e-06,1.659156799679665402e-06,-1.170983756727173632e-04,-1.170983756727173632e-04,3.845148588445758864e-05
5.000000000000000000e-01,9.183958294716811077e-02,1.130859320666612169e-05,3.000014007705317098e+01,1.203978612240505985e-03,-5.374158336981163867e-03,1.019720731013841875e-06,1.883304724746728831e-01,-4.232264619086959878e-04,-4.806839266938904391e-04,-4.105807938513669070e-02,-6.932444072039353929e-03,2.756997800613630151e-05,7.568354591538651077e-07,7.568354591538651077e-07,-1.146427258338832226e-04,-1.146427258338832226e-04,1.063015314659831854e-04,1.199174877598935640e-06,1.199174877598935640e-06,-1.158466974041979375e-04,-1.158466974041979375e-04,1.061554635621785411e-04
5.200000000000000178e-01,9.560120919826331498e-02,3.327556663876187124e-06,3.000015043247511315e+01,4.272381359557524388e-04,-5.506636653030209418e-03,1.288916686305995125e-06,1.880813786822141676e-01,-3.998369018607382010e-04,-4.925292280956517551e-04,-3.883695147950149557e-02,-6.623894796485542413e-03,2.143464466840562161e-05,3.379568375957143586e-07,3.379568375957143586e-07,-1.134850642143478031e-04,-1.134850642143478031e-04,1.064476104355087740e-04,7.568354591538651077e-07,7.568354591538651077e-07,-1.146427258338832226e-04,-1.146427258338832226e-04,1.063015314659831854e-04
5.400000000000000355e-01,9.935786454003818491e-02,-4.099941216354031742e-06,3.000016104138440198e+01,-2.960579002347508547e-04,-5.633079576319434054e-03,1.554089213026398436e-06,1.878328397418608242e-01,-3.718322394003438958e-04,-5.037253328332183490e-04,-3.616472879945639707e-02,-6.322139922958170885e-03,1.595948596587793192e-05,-5.249635676035914621e-08,-5.249635676035914621e-08,-1.123723840388499433e-04,-1.123723840388499433e-04,1.065937005123191052e-04,3.379568375957143586e-07,3.379568375957143586e-07,-1.134850642143478031e-04,-1.134850642143478031e-04,1.064476104355087740e-04
5.600000000000000533e-01,1.031095600094534132e-01,-1.089760325712421052e-05,3.000017189127602535e+01,-9.584460214868494683e-04,-5.753621148745893636e-03,1.812887966026321558e-06,1.875848526680483352e-01,-3.400223810697837923e-04,-5.142890796883222608e-04,-3.311933317129193283e-02,-6.027082188095329689e-03,1.115536756597245813e-05,-4.104270888318831555e-07,-4.104270888318831555e-07,-1.113033776175504573e-04,-1.113033776175504573e-04,1.067398016774629078e-04,-5.249635676035914621e-08,-5.249635676035914621e-08,-1.123723840388499433e-04,-1.123723840388499433e-04,1.065937005123191052e-04
5.799999999999999600e-01,1.068563065849493787e-01,-1.700516712524921775e-05,3.000018296981566479e+01,-1.554020035899154667e-03,-5.868393461897614301e-03,2.063232190331615182e-06,1.873374144757428417e-01,-3.052155023674578112e-04,-5.242370266157025775e-04,-2.977862870172144280e-02,-5.738625018657075687e-03,7.016845777035981778e-06,-7.326035374728939430e-07,-7.326035374728939430e-07,-1.102767642140782490e-04,-1.102767642140782490e-04,1.068859139761337940e-04,-4.104270888318831555e-07,-4.104270888318831555e-07,-1.113033776175504573e-04,-1.113033776175504573e-04,1.067398016774629078e-04
5.999999999999999778e-01,1.105981151859465328e-01,-2.237812738927613806e-05,3.000019426492905694e+01,-2.078404965756686269e-03,-5.977526669987361096e-03,2.303323841791606094e-06,1.870905221798600804e-01,-2.682051459119841937e-04,-5.335854467136877909e-04,-2.621917604566704682e-02,-5.456672470663608866e-03,3.524605186685092597e-06,-1.016642487107339825e-06,-1.016642487107339825e-06,-1.092912950435515827e-04,-1.092912950435515827e-04,1.070320376173652379e-04,-7.326035374728939430e-07,-7.326035374728939430e-07,-1.102767642140782490e-04,-1.102767642140782490e-04,1.068859139761337940e-04
6.199999999999999956e-01,1.143349966723692379e-01,-2.698722602127976057e-05,3.000020576487773383e+01,-2.528708417220217313e-03,-6.081149002976090831e-03,2.531654818674756235e-06,1.868441727953347731e-01,-2.297585674667346721e-04,-5.423503242286212018e-04,-2.251510433085775198e-02,-5.181129186602445764e-03,6.478694059598950609e-07,-1.260979940781446922e-06,-1.260979940781446922e-06,-1.083457569715649322e-04,-1.083457569715649322e-04,1.071781730463773266e-04,-1.016642487107339825e-06,-1.016642487107339825e-06,-1.092912950435515827e-04,-1.092912950435515827e-04,1.070320376173652379e-04
6.400000000000000133e-01,1.180669618442382052e-01,-3.081773762034563542e-05,3.000021745831822884e+01,-2.903451921322391244e-03,-6.179386779913985210e-03,2.747008641024815550e-06,1.865983633377815698e-01,-1.906064194993216301e-04,-5.505473511233482508e-04,-1.873710972557816185e-02,-4.911900370513624416e-03,-1.653263838602879321e-06,-1.464830498794064617e-06,-1.464830498794064617e-06,-1.074389748590836322e-04,-1.074389748590836322e-04,1.073243209892486675e-04,-1.260979940781446922e-06,-1.260979940781446922e-06,-1.083457569715649322e-04,-1.083457569715649322e-04,1.071781730463773266e-04
6.600000000000000311e-01,1.217940214413657796e-01,-3.386857687664983097e-05,3.000022933434331662e+01,-3.202484904112216316e-03,-6.272364422522370281e-03,2.948456988121760621e-06,1.863530908246533169e-01,-1.514338332173001942e-04,-5.581919246217142451e-04,-1.495158689852471925e-02,-4.648891779498084617e-03,-3.425604194916477409e-06,-1.628137107843212148e-06,-1.628137107843212148e-06,-1.065698125910609020e-04,-1.065698125910609020e-04,1.074704824713693877e-04,-1.464830498794064617e-06,-1.464830498794064617e-06,-1.074389748590836322e-04,-1.074389748590836322e-04,1.073243209892486675e-04
6.800000000000000488e-01,1.255161861431771664e-01,-3.615125648838241962e-05,3.000024138250516259e+01,-3.426884016284123188e-03,-6.360204469033568439e-03,3.135351565717349702e-06,1.861083522767804088e-01,-1.128729326323087015e-04,-5.652991460106531222e-04,-1.121989699543472253e-02,-4.392009729303160068e-03,-4.720799965071860110e-06,-1.751512813723558710e-06,-1.751512813723558710e-06,-1.057371729029917229e-04,-1.057371729029917229e-04,1.076166588125516125e-04,-1.628137107843212148e-06,-1.628137107843212148e-06,-1.065698125910609020e-04,-1.065698125910609020e-04,1.074704824713693877e-04
7.000000000000000666e-01,1.292334665686687978e-01,-3.768872392502579634e-05,3.000025359282138027e+01,-3.578840575576950050e-03,-6.443027588298491995e-03,3.307311823159895557e-06,1.858641447201664076e-01,-7.549678849196666207e-05,-5.718838208505045654e-04,-7.597773279890128809e-03,-4.141161111106200603e-03,-5.593444919494288287e-06,-1.836176148595056711e-06,-1.836176148595056711e-06,-1.049399961772339029e-04,-1.049399961772339029e-04,1.077628516027144155e-04,-1.751512813723558710e-06,-1.751512813723558710e-06,-1.057371729029917229e-04,-1.057371729029917229e-04,1.076166588125516125e-04
7.199999999999999734e-01,1.329458732765045614e-01,-3.851410514068235859e-05,3.000026595576593991e+01,-3.661538852145115094e-03,-6.520952594164304561e-03,3.464209075759153069e-06,1.856204651879171941e-01,-3.981479615601431356e-05,-5.779604606223242213e-04,-4.134863284091599978e-03,-3.896253416405850902e-03,-6.099379313711202978e-06,-1.883878824603808417e-06,-1.883878824603808417e-06,-1.041772584191764679e-04,-1.041772584191764679e-04,1.079090626629042435e-04,-1.836176148595056711e-06,-1.836176148595056711e-06,-1.049399961772339029e-04,-1.049399961772339029e-04,1.077628516027144155e-04
7.399999999999999911e-01,1.366534167652413423e-01,-3.866938262507256134e-05,3.000027846224746497e+01,-3.679027861967975807e-03,-6.594096460117306047e-03,3.606147609824186235e-06,1.853773107221917127e-01,-6.269439898012151696e-06,-5.835432857354945707e-04,-8.744042127484148719e-04,-3.657194766988132190e-03,-6.294197186980638396e-06,-1.896834018202081245e-06,-1.896834018202081245e-06,-1.034479686421168617e-04,-1.034479686421168617e-04,1.080552939960898238e-04,-1.883878824603808417e-06,-1.883878824603808417e-06,-1.041772584191764679e-04,-1.041772584191764679e-04,1.079090626629042435e-04
7.600000000000000089e-01,1.403561074736680570e-01,-3.820403408476872139e-05,3.000029110357787943e+01,-3.636089230514336253e-03,-6.662574334179866171e-03,3.733443356999271717e-06,1.851346783760793313e-01,2.476561315139612899e-05,-5.886462297348451491e-04,2.146973542399603467e-03,-3.423893947200472038e-03,-6.231966005323175295e-06,-1.877659404479252673e-06,-1.877659404479252673e-06,-1.027511658936129397e-04,-1.027511658936129397e-04,1.082015477312450199e-04,-1.896834018202081245e-06,-1.896834018202081245e-06,-1.034479686421168617e-04,-1.034479686421168617e-04,1.080552939960898238e-04
7.800000000000000266e-01,1.440539557812375304e-01,-3.717365830480595597e-05,3.000030387143455357e+01,-3.538103559537511718e-03,-6.726499554039476990e-03,3.846602246205953985e-06,1.848925652153302346e-01,5.298607887734348317e-05,-5.932829444863307140e-04,4.899321245037885700e-03,-3.196260436177954245e-03,-5.964083083757886898e-06,-1.829276376676177788e-06,-1.829276376676177788e-06,-1.020859161401929330e-04,-1.020859161401929330e-04,1.083478260695151443e-04,-1.877659404479252673e-06,-1.877659404479252673e-06,-1.027511658936129397e-04,-1.027511658936129397e-04,1.082015477312450199e-04
8.000000000000000444e-01,1.477469720085675120e-01,-3.563861053979461752e-05,3.000031675781896823e+01,-3.390917555140374878e-03,-6.785983662406478399e-03,3.946294270747260499e-06,1.846509683198867824e-01,7.815649423505757190e-05,-5.974668060766187040e-04,7.359333748521929355e-03,-2.974204438154440938e-03,-5.538567559537164958e-06,-1.754847609854497348e-06,-1.754847609854497348e-06,-1.014513092056148493e-04,-1.014513092056148493e-04,1.084941312313500683e-04,-1.829276376676177788e-06,-1.829276376676177788e-06,-1.020859161401929330e-04,-1.020859161401929330e-04,1.083478260695151443e-04
8.200000000000000622e-01,1.514351664179868218e-01,-3.366266395508366591e-05,3.000032975501470034e+01,-3.200713972459881713e-03,-6.841136422562844356e-03,4.033327790117457426e-06,1.844098847851869949e-01,1.001088225125750691e-04,-6.012109211389934493e-04,9.510208664200050024e-03,-2.757636909535172379e-03,-4.999354456860279597e-06,-1.657704607439047998e-06,-1.657704607439047998e-06,-1.008464559243708105e-04,-1.008464559243708105e-04,1.086404654096388776e-04,-1.754847609854497348e-06,-1.754847609854497348e-06,-1.014513092056148493e-04,-1.014513092056148493e-04,1.084941312313500683e-04
8.399999999999999689e-01,1.551185492141032296e-01,-3.131171997205002875e-05,3.000034285554720270e+01,-2.973886260671851963e-03,-6.892065834080017030e-03,4.108624093944897418e-06,1.841693117232310051e-01,1.187399111997370586e-04,-6.045281333834501281e-04,1.134141134481491189e-02,-2.546469581915849264e-03,-4.385802227288926469e-06,-1.541279079453059066e-06,-1.541279079453059066e-06,-1.002704856342633130e-04,-1.002704856342633130e-04,1.087868307311705787e-04,-1.657704607439047998e-06,-1.657704607439047998e-06,-1.008464559243708105e-04,-1.008464559243708105e-04,1.086404654096388776e-04
8.599999999999999867e-01,1.587971305443725556e-01,-2.865258455961677245e-05,3.000035605214732470e+01,-2.716919556484244901e-03,-6.938878148683796064e-03,4.173192282631491730e-06,1.839292462634178338e-01,1.340080959416758771e-04,-6.074310301051117278e-04,1.284835745961456811e-02,-2.340614980674697240e-03,-3.732396218107283587e-06,-1.409038297581040342e-06,-1.409038297581040342e-06,-9.972254409212127023e-05,-9.972254409212127023e-05,1.089332292276822412e-04,-1.541279079453059066e-06,-1.541279079453059066e-06,-1.002704856342633130e-04,-1.002704856342633130e-04,1.087868307311705787e-04
8.800000000000000044e-01,1.624709204996520329e-01,-2.575182501169243066e-05,3.000036933772003422e+01,-2.436279443920657574e-03,-6.981677886244024717e-03,4.228104871048999800e-06,1.836896855531737205e-01,1.459290783991533445e-04,-6.099319484625780876e-04,1.403202467961447292e-02,-2.139986439162720917e-03,-3.068611857032321361e-06,-1.264425170095112009e-06,-1.264425170095112009e-06,-9.920179185784755037e-05,-9.920179185784755037e-05,1.090796628170884500e-04,-1.409038297581040342e-06,-1.409038297581040342e-06,-9.972254409212127023e-05,-9.972254409212127023e-05,1.089332292276822412e-04
9.000000000000000222e-01,1.661399291147248602e-01,-2.267471932960550749e-05,3.000038270531926443e+01,-2.138309663473213565e-03,-7.020567850868790483e-03,4.274474472925857035e-06,1.834506267584025685e-01,1.545712014275014902e-04,-6.120429813616883432e-04,1.489850520912191015e-02,-1.944498108819961522e-03,-2.418919675298065967e-06,-1.110803641709991480e-06,-1.110803641709991480e-06,-9.870740315621112171e-05,-9.870740315621112171e-05,1.092261332947500079e-04,-1.264425170095112009e-06,-1.264425170095112009e-06,-9.920179185784755037e-05,-9.920179185784755037e-05,1.090796628170884500e-04
9.200000000000000400e-01,1.698041663687880898e-01,-1.948430790075643030e-05,3.000039614812925848e+01,-1.829139718212008337e-03,-7.055649147085324598e-03,4.313431873113871686e-06,1.832120670637945592e-01,1.600502450300539327e-04,-6.137759828292475633e-04,1.545851093810149054e-02,-1.754064965756580883e-03,-1.802913324212272362e-06,-9.514098847773827748e-07,-9.514098847773827748e-07,-9.823856519486384199e-05,-9.823856519486384199e-05,1.093726423340264181e-04,-1.110803641709991480e-06,-1.110803641709991480e-06,-9.870740315621112171e-05,-9.870740315621112171e-05,1.092261332947500079e-04
9.400000000000000577e-01,1.734636421858996025e-01,-1.624055476883700262e-05,3.000040965945241567e+01,-1.514603092009984700e-03,-7.087021196092523068e-03,4.346105743700719825e-06,1.829740036730305719e-01,1.625238645801119870e-04,-6.151425728112307938e-04,1.572684283677390493e-02,-1.568602814460841322e-03,-1.235541311907038140e-06,-7.893099933342857278e-07,-7.893099933342857278e-07,-9.779452628691783314e-05,-9.779452628691783314e-05,3.972474433450030027e-05,-9.514098847773827748e-07,-9.514098847773827748e-07,-9.823856519486384199e-05,-9.823856519486384199e-05,1.093726423340264181e-04
